time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
21.937000,-2.0070,0.9095,1.3710,2.595
21.958000,-0.8508,0.7187,0.8761,1.417
21.978000,1.3684,0.4563,0.0609,1.444
21.999000,1.6757,-0.3402,-0.2476,1.728
22.020000,0.0507,-0.6719,0.0848,0.679
22.037000,-0.7495,0.0533,0.1475,0.766
22.058000,-0.8947,0.5323,0.2638,1.074
22.077000,-0.2513,0.9078,0.0932,0.947
22.098000,0.6220,1.4631,-0.6280,1.709
22.118000,0.8026,1.1609,-0.6004,1.534
22.137000,0.1161,0.6642,-0.4565,0.814
22.157000,-0.4592,-0.2721,-0.2747,0.600
22.178000,-0.5452,-0.1928,0.1439,0.596
22.198000,-0.3156,0.3788,-0.1733,0.523
22.218000,-0.9834,1.2423,-0.1530,1.592
22.237000,-1.9663,0.9468,0.0793,2.184
22.258000,-2.4205,-0.9811,0.0422,2.612
22.278000,-1.6423,-2.1364,1.2797,2.983
22.298000,1.2388,-3.1330,2.2044,4.026
22.318000,3.1148,-1.5913,-0.2559,3.507
22.338000,6.9678,0.9963,0.1431,7.040
22.358000,2.2492,1.8695,-1.8427,3.457
22.379000,1.0349,-3.6060,-2.4364,4.473
22.399000,-0.4145,-2.2109,1.3262,2.611
22.419000,-4.4236,-0.4413,0.8087,4.518
22.438000,-1.9441,-0.9435,-0.8106,2.308
22.458000,0.8126,-0.1262,-1.1295,1.397
22.478000,1.1157,-0.2299,-1.2296,1.676
22.499000,-0.4845,-1.4673,-0.8629,1.770
22.519000,-1.4383,-2.5444,-0.3012,2.938
22.540000,-0.8977,-2.1378,-0.1798,2.326
22.560000,0.0225,-1.3148,-0.4388,1.386
22.581000,1.8816,0.2441,-0.3684,1.933
22.603000,2.0686,1.1588,0.4481,2.413
22.619000,0.2688,0.9230,0.6840,1.180
22.639000,-1.8055,-0.0147,0.4025,1.850
22.659000,-2.1527,-0.5494,0.5245,2.283
22.679000,-0.4988,-0.1892,-0.0097,0.534
22.699000,1.2776,0.5287,-0.9003,1.650
22.719000,1.7357,1.6730,-1.1456,2.669
22.738000,0.9328,2.2932,-0.4801,2.522
22.759000,0.0954,0.6328,0.3338,0.722
22.778000,-0.2194,-0.5787,0.2016,0.651
22.799000,-0.6670,-0.3786,0.0483,0.769
22.818000,-0.8370,0.1891,0.5317,1.009
22.838000,-0.4618,1.2073,0.0740,1.295
22.858000,0.3499,0.4047,-0.3399,0.634
22.879000,0.0644,-0.4142,0.1272,0.438
22.898000,0.1522,-0.4104,-0.1229,0.455
22.921000,-0.0273,-0.0295,0.0580,0.071
22.940000,-0.0786,0.0598,0.2634,0.281
22.958000,-0.2648,1.0268,0.0779,1.063
22.978000,0.1069,1.3993,0.0706,1.405
22.999000,0.4829,0.7785,-0.1812,0.934
23.018000,0.0318,0.1832,-0.2292,0.295
23.039000,-0.2850,0.0115,0.1168,0.308
23.059000,0.0434,0.2386,0.1251,0.273
23.080000,0.4111,0.2452,0.1245,0.495
23.099000,0.1677,-0.3673,0.2624,0.482
23.120000,-0.4156,-0.1488,0.0903,0.451
23.140000,-0.3101,0.3521,-0.0250,0.470
23.159000,0.1641,0.2675,-0.1370,0.342
23.179000,-0.0557,0.5444,-0.2424,0.599
23.199000,-0.9650,0.2029,-0.0393,0.987
23.220000,-2.2949,-0.3401,0.0541,2.321
23.240000,-3.7779,-0.0641,0.8637,3.876
23.259000,2.5301,0.1811,1.7849,3.102
23.279000,4.0353,3.3540,-1.3993,5.431
23.300000,-1.9716,-0.5811,-1.0194,2.294
23.321000,2.7449,-2.1847,1.4773,3.807
23.340000,3.2926,0.7179,-1.2888,3.608
23.360000,1.9890,0.4192,-0.3982,2.071
23.380000,-2.9574,0.0302,0.2227,2.966
23.400000,-2.1206,0.5426,1.1152,2.457
23.421000,-0.1790,0.4302,0.2202,0.515
23.441000,-0.4718,-0.1612,-0.2452,0.556
23.460000,-0.7085,-1.2323,0.2562,1.444
23.480000,-0.1432,-0.7973,0.2366,0.844
23.500000,1.0936,0.9465,-0.3622,1.491
23.521000,1.3608,1.0408,-0.2000,1.725
23.540000,0.0274,0.2487,0.2317,0.341
23.561000,-0.7711,-0.1458,0.4681,0.914
23.580000,-0.7525,-0.6800,0.3361,1.068
23.600000,0.3516,-0.8587,-0.0299,0.928
23.621000,0.8777,-0.3139,-0.0932,0.937
23.641000,0.3327,0.8601,-0.3304,0.980
23.662000,-0.1149,1.0030,-0.7897,1.282
23.681000,-0.5385,-0.0616,-0.4917,0.732
23.703000,-0.4703,0.0213,-0.2948,0.555
23.722000,-0.0156,0.3333,-0.2529,0.419
23.740000,0.1657,0.1310,-0.0789,0.226
23.760000,0.1838,-0.2277,0.1380,0.323
23.780000,0.2647,-0.1992,0.0655,0.338
23.802000,-0.0495,-0.2605,0.0263,0.266
23.820000,-2.2764,-0.7596,0.1638,2.405
23.841000,-3.5455,-1.3466,0.8844,3.894
23.860000,0.5385,-1.3669,1.1362,1.857
23.881000,5.1909,1.4304,-0.5770,5.415
23.904000,6.7506,2.7138,-1.3064,7.392
23.926000,4.9870,2.3002,-0.4106,5.507
23.941000,-2.9083,0.5116,-1.8175,3.467
23.961000,-5.3978,-1.2519,1.3058,5.693
23.980000,-3.2344,-0.5966,2.2953,4.011
24.002000,-0.2142,0.5155,-0.2512,0.612
24.020000,1.2727,0.8295,-0.8253,1.729
24.040000,1.0715,0.5851,-0.1413,1.229
24.061000,0.5809,0.2202,0.2580,0.673
24.080000,0.1955,-0.0929,0.0913,0.235
24.101000,-0.0247,-0.3542,0.2871,0.457
24.121000,-0.4815,0.1867,0.6927,0.864
24.142000,-0.1413,0.3893,0.4188,0.589
24.162000,0.1167,0.0019,0.6178,0.629
24.181000,0.3736,-0.5449,0.8166,1.050
24.201000,-0.1208,-0.7750,0.7856,1.110
24.222000,-0.1516,-0.7057,0.7056,1.009
24.241000,-0.1466,-0.3895,0.7551,0.862
24.262000,-0.1315,-0.3300,0.3892,0.527
24.282000,-0.0599,-0.3182,0.0983,0.338
24.301000,0.0566,-0.3637,-0.0034,0.368
24.322000,-0.5272,-0.1942,-0.3217,0.647
24.341000,-1.0656,-0.0191,0.2254,1.089
24.362000,-0.6389,0.4407,0.0324,0.777
24.381000,0.3640,0.3532,-0.6556,0.829
24.401000,0.8077,0.0470,-1.9517,2.113
24.422000,0.3356,0.0909,-0.7401,0.818
24.442000,-0.4185,0.0210,0.4903,0.645
24.462000,-0.2316,0.0124,0.1676,0.286
24.482000,0.0114,0.2475,0.3411,0.422
24.501000,0.1030,0.2038,0.2185,0.316
24.522000,0.2670,-0.3804,0.0611,0.469
24.542000,-0.1668,0.1147,-0.0961,0.224
24.563000,-0.5062,0.6332,0.0134,0.811
24.582000,0.1605,-0.1975,-0.0719,0.264
24.604000,0.0336,-0.2805,-0.1583,0.324
24.623000,-0.2460,0.4374,-0.1037,0.512
24.643000,-0.0512,0.6825,-0.1209,0.695
24.663000,-0.0805,0.4409,-0.3495,0.568
24.682000,-0.1311,0.5485,-0.1419,0.582
24.702000,0.0854,0.5421,-0.1923,0.581
24.722000,0.1763,0.3503,-0.1018,0.405
24.742000,0.2319,0.2282,-0.3475,0.476
24.762000,0.0093,-0.3379,-0.2975,0.450
24.781000,-0.0262,-0.4806,0.8268,0.957
24.802000,0.0030,0.0346,0.3180,0.320
24.824000,-0.2238,1.3643,-1.2998,1.898
24.843000,-0.7940,2.4911,-2.5494,3.652
24.864000,0.7342,2.1192,-0.8667,2.404
24.883000,0.8157,2.6602,-0.0827,2.784
24.902000,-0.5771,2.8456,-1.0512,3.088
24.923000,0.0151,3.0295,-1.1332,3.235
24.944000,0.2340,2.4447,0.2664,2.470
24.962000,0.2176,2.3045,0.1862,2.322
24.983000,0.4685,4.1834,0.1052,4.211
25.003000,-0.1881,3.5122,1.1464,3.699
25.027000,0.0111,1.6100,0.8583,1.824
25.047000,-0.0646,-0.9462,2.5699,2.739
25.063000,1.2383,-2.2450,0.7834,2.681
25.084000,2.2145,-1.5131,-1.0223,2.870
25.104000,1.0595,-0.1118,1.2646,1.654
25.125000,0.6934,-1.0181,0.5490,1.349
25.144000,0.5041,-0.7267,-0.6730,1.111
25.163000,0.4086,1.0387,-0.2168,1.137
25.183000,-0.9505,3.0915,1.0768,3.409
25.205000,-0.6329,3.5243,1.4606,3.867
25.225000,-0.0328,3.2139,2.4545,4.044
25.243000,-0.3377,0.8653,2.6232,2.783
25.265000,0.0032,-0.9866,1.0336,1.429
25.284000,-0.0272,-1.0447,1.3287,1.690
25.304000,0.1688,-0.0637,1.3697,1.382
25.323000,0.6316,0.6991,0.8410,1.263
25.343000,1.0586,0.9008,1.3312,1.925
25.364000,0.5756,0.6575,1.3811,1.634
25.383000,-0.0646,-0.3416,-0.2359,0.420
25.403000,-0.1754,0.4231,0.2974,0.546
25.423000,0.2854,1.4746,0.7534,1.680
25.444000,0.8927,3.1486,1.5485,3.621
25.463000,0.6788,4.0640,2.3105,4.724
25.483000,0.4756,2.7548,1.1979,3.041
25.503000,0.4137,2.2338,0.9832,2.475
25.523000,0.6974,2.2365,2.3733,3.335
25.543000,0.6003,2.0605,2.0936,2.998
25.564000,1.2268,2.4935,1.8358,3.331
25.584000,1.5051,3.0267,2.2788,4.077
25.604000,0.7650,3.1379,3.8223,5.004
25.624000,0.2106,0.2829,2.6640,2.687
25.643000,0.9352,-1.6079,2.4401,3.068
25.664000,2.0818,1.0885,2.5446,3.463
25.684000,1.1806,7.0886,1.7566,7.398
25.704000,1.6288,5.2159,3.2185,6.342
25.724000,3.1457,2.9501,3.5165,5.565
25.744000,1.0533,1.3957,4.8441,5.150
25.764000,1.4299,-0.0459,5.8712,6.043
25.784000,0.5585,0.7172,5.1665,5.246
25.805000,0.0140,0.6409,4.0541,4.104
25.824000,0.7078,0.5856,4.0514,4.154
25.844000,-0.7127,-1.4809,3.4805,3.849
25.865000,-2.0821,-1.5832,0.1949,2.623
25.884000,0.0231,-1.3103,3.9337,4.146
25.904000,1.2208,-4.2700,8.9736,10.012
25.935000,4.8597,-15.2066,-1.5869,16.043
25.951000,4.6859,-17.3795,-7.3056,19.426
25.964000,2.4064,-2.0650,1.5869,3.546
25.984000,0.0668,0.9740,1.1471,1.506
26.004000,-0.2730,1.4062,0.1028,1.436
26.024000,0.7369,2.1694,0.1962,2.300
26.044000,0.0663,2.9377,-0.8121,3.049
26.064000,-0.6301,1.4319,-1.5060,2.172
26.085000,0.6192,-0.8499,0.1838,1.068
26.104000,-1.4590,-0.9761,0.0025,1.755
26.125000,-0.7165,-0.6691,0.1888,0.998
26.144000,0.6857,-0.5460,0.2526,0.912
26.165000,0.6042,-0.5678,0.2190,0.858
26.184000,0.5763,-0.7072,0.6123,1.099
26.205000,-0.0286,-0.6749,0.6558,0.942
26.225000,-0.2061,0.4722,0.0790,0.521
26.246000,-0.3377,0.6492,0.1165,0.741
26.266000,0.1566,-0.7408,0.1295,0.768
26.286000,-0.0636,-0.0507,-0.0820,0.116
26.305000,-0.2932,0.5665,0.0488,0.640
26.326000,0.0494,-0.0254,0.2468,0.253
26.345000,0.2151,-0.5667,0.3409,0.695
26.369000,0.4951,-0.9460,0.2528,1.097
26.387000,0.3372,-0.5706,0.3069,0.730
26.405000,-0.0605,-0.1055,0.3698,0.389
26.426000,-0.4486,1.0617,0.2236,1.174
26.445000,-0.6211,1.5571,0.0360,1.677
26.466000,-0.2068,-0.0308,-0.2067,0.294
26.486000,0.1454,-0.7199,-0.0657,0.737
26.506000,0.3793,-0.4614,0.0536,0.600
26.525000,0.5455,-0.3115,-0.1290,0.641
26.545000,0.2295,-0.5596,-0.2114,0.641
26.565000,-0.0557,-0.4873,-0.1706,0.519
26.586000,-0.2740,0.1545,-0.2962,0.432
26.606000,-0.1619,0.2548,-0.1223,0.326
26.628000,0.0251,-0.2080,-0.3202,0.383
26.647000,0.2682,-0.5714,-0.8886,1.090
26.665000,0.7210,-0.8319,-0.4218,1.179
26.686000,0.7989,-1.1326,0.1871,1.399
26.706000,0.5236,-2.4560,0.5490,2.570
26.725000,-0.1889,-3.1657,0.2676,3.183
26.746000,-0.2757,0.0407,0.3694,0.463
26.766000,0.4343,5.7443,-0.0113,5.761
26.786000,0.3923,9.5894,-0.5449,9.613
26.806000,-0.4271,4.4567,-0.0152,4.477
26.826000,-1.2447,0.0300,0.4544,1.325
26.845000,-0.5609,0.2040,-0.1991,0.629
26.867000,0.8423,-0.7436,0.0976,1.128
26.887000,0.9948,-2.1717,0.0516,2.389
26.905000,0.2232,-2.5179,-0.2612,2.541
26.926000,-0.3892,-0.4103,-0.3765,0.679
26.946000,-0.3712,0.2404,-0.2783,0.523
26.967000,0.0242,-0.2728,-0.1203,0.299
26.987000,-0.0014,0.2619,-0.1570,0.305
27.006000,0.0517,1.7173,-0.0305,1.718
27.026000,0.3527,0.9650,0.2351,1.054
27.046000,-0.1642,-0.3077,0.5303,0.635
27.066000,-0.6163,-0.0684,0.4235,0.751
27.085000,-0.0792,0.5085,0.0431,0.516
27.106000,0.5538,0.7136,-0.1045,0.909
27.126000,0.5352,-0.0702,-0.0638,0.543
27.145000,0.1091,0.1196,0.0644,0.174
27.166000,-0.5550,0.3851,0.3009,0.740
27.186000,-0.1577,-0.2477,0.1990,0.355
27.207000,0.3757,-0.4433,0.2462,0.631
27.227000,0.3143,-0.5506,0.0109,0.634
27.246000,0.0355,0.0561,-0.1081,0.127
27.266000,0.0290,0.4309,-0.0941,0.442
27.286000,-0.0037,-0.0242,0.1841,0.186
27.306000,-0.2877,-1.1183,-0.1279,1.162
27.327000,-0.8255,-2.0317,0.2141,2.203
27.346000,-0.7816,-1.9700,0.4634,2.169
27.374000,0.6020,0.0982,0.4056,0.732
27.393000,1.3106,2.9824,-0.0663,3.258
27.406000,0.7545,3.0016,-0.0713,3.096
27.426000,0.4399,-0.0887,0.0312,0.450
27.446000,0.3949,-0.2603,-0.1959,0.512
27.467000,0.3100,0.5714,0.1432,0.666
27.486000,0.0700,-0.3462,0.0430,0.356
27.507000,-0.0908,-0.9427,-0.0986,0.952
27.528000,-0.1853,-0.9123,0.0994,0.936
27.548000,-0.0858,-0.9025,0.0574,0.908
27.567000,0.3993,-0.6354,-0.1461,0.765
27.588000,0.3610,-0.9133,0.0685,0.984
27.608000,0.0765,-1.7725,0.0335,1.774
27.627000,-0.0524,-1.3802,-0.3930,1.436
27.647000,-0.3562,-0.5447,-0.2383,0.693
27.667000,-0.6793,-0.2304,-0.1356,0.730
27.687000,-0.4528,-0.2136,-0.5046,0.711
27.708000,-0.1817,-0.1146,-0.1304,0.251
27.727000,-0.2214,-0.0318,-0.1584,0.274
27.747000,-0.3903,0.3139,-0.1352,0.519
27.768000,0.0821,0.0093,0.0625,0.104
27.787000,0.7958,-0.3110,0.0324,0.855
27.807000,0.9388,0.0825,-0.0486,0.944
27.826000,0.5835,0.7093,0.1658,0.933
27.847000,0.3545,1.3968,0.3106,1.474
27.867000,0.1950,2.1450,0.6199,2.241
27.888000,0.3062,2.4884,1.2219,2.789
27.908000,0.0303,2.7304,1.5878,3.159
27.927000,-0.1351,2.4021,1.6077,2.894
27.947000,0.1953,1.7400,1.6830,2.429
27.968000,0.3983,1.5777,1.4482,2.178
27.987000,0.4812,1.6278,0.6136,1.805
28.008000,0.6951,0.9792,-0.2750,1.232
28.027000,0.8953,0.1458,-1.2703,1.561
28.048000,1.4323,-0.0108,-1.7964,2.298
28.069000,0.8582,0.3296,-1.7698,1.994
28.088000,-0.8987,0.8152,-0.4893,1.308
28.107000,-1.9773,0.8374,1.0316,2.382
28.128000,-1.3536,-1.2186,0.9993,2.077
28.148000,0.5045,-3.6526,1.5117,3.985
28.169000,1.7459,-4.2974,2.0657,5.078
28.188000,1.6078,-3.9014,1.0463,4.348
28.208000,-0.0462,-3.0796,0.4350,3.110
28.228000,-1.5170,-2.4685,0.3483,2.918
28.248000,-1.5039,-1.5959,0.0506,2.193
28.269000,-0.5719,-0.2809,-0.3847,0.744
28.287000,1.0292,0.5882,-0.8295,1.447
28.308000,1.7719,0.3741,-1.1253,2.132
28.327000,0.9362,0.0912,-0.9538,1.340
28.348000,-0.2222,0.1705,-0.6856,0.741
28.368000,-0.2593,-0.1553,-0.8754,0.926
28.387000,0.1766,0.0836,-0.6238,0.654
28.408000,0.6089,0.1675,-0.0907,0.638
28.428000,0.4450,0.0816,0.3694,0.584
28.449000,-0.3305,0.7622,0.6969,1.084
28.469000,-1.1812,1.4768,0.7473,2.033
28.495000,-0.7472,1.3390,0.2903,1.561
28.515000,-0.4939,0.9624,0.0863,1.085
28.528000,-0.6272,0.4786,0.3010,0.844
28.549000,-0.8381,0.2353,0.5392,1.024
28.569000,-0.7821,-0.1580,0.0232,0.798
28.589000,-0.0630,-0.4421,-0.3605,0.574
28.610000,0.7388,-0.1936,-0.4015,0.863
28.628000,0.9531,0.3158,-0.4212,1.089
28.649000,0.6749,0.5035,-0.1623,0.858
28.669000,0.4405,0.1004,-0.3277,0.558
28.688000,0.2958,-0.4058,-0.0632,0.506
28.709000,-0.1243,-0.3653,0.0487,0.389
28.729000,-0.3698,0.0912,0.0614,0.386
28.748000,-0.0225,0.4211,0.2218,0.476
28.769000,0.2214,0.0593,0.2521,0.341
28.789000,-0.1103,-0.1021,0.1938,0.245
28.808000,-0.4233,0.2811,-0.1233,0.523
28.829000,-0.3363,0.6202,-0.6729,0.975
28.849000,0.0368,0.8049,-0.6357,1.026
28.868000,0.4510,0.3257,-0.4583,0.721
28.889000,0.5942,-0.1703,-0.3524,0.711
28.908000,0.3981,-0.2844,-0.3694,0.613
28.929000,-0.1335,-0.3211,0.1015,0.362
28.949000,-0.5195,-0.3610,0.1718,0.656
28.969000,-0.4491,0.0981,-0.2638,0.530
28.989000,-0.3437,1.1160,-0.4080,1.237
29.009000,0.0304,1.0815,-0.3476,1.136
29.029000,0.3221,0.2916,-0.1761,0.469
29.049000,0.2387,-0.4455,-0.0364,0.507
29.069000,-0.0384,-0.7444,0.1572,0.762
29.088000,0.0077,-0.4031,0.1237,0.422
29.109000,0.0509,0.0845,-0.0241,0.102
29.130000,0.0735,0.4076,0.2801,0.500
29.149000,0.0110,0.1339,0.2440,0.279
29.168000,-0.0983,-0.2368,0.0593,0.263
29.189000,-0.0847,-0.0772,0.1625,0.199
29.208000,-0.0782,0.2382,0.2474,0.352
29.231000,-0.0510,0.3953,0.1208,0.416
29.249000,0.0673,0.0819,-0.2536,0.275
29.270000,0.2788,-0.3631,-0.1020,0.469
29.289000,0.1249,-0.6808,0.0525,0.694
29.310000,-0.2695,-0.5805,-0.0517,0.642
29.329000,-0.3438,-0.0266,-0.0949,0.358
29.350000,-0.2412,0.3660,-0.0353,0.440
29.370000,-0.3387,0.3372,0.0540,0.481
29.391000,-0.2395,0.1693,-0.0175,0.294
29.410000,-0.1411,-0.0985,0.3840,0.421
29.430000,-0.0840,-0.2134,0.4951,0.546
29.450000,0.0325,-0.1863,0.0745,0.203
29.470000,0.3365,0.1257,-0.0258,0.360
29.491000,0.6585,0.3383,-0.2863,0.794
29.510000,0.6336,0.1410,-0.1019,0.657
29.530000,0.2217,-0.2306,0.3214,0.453
29.550000,-0.0129,-0.4689,0.0180,0.469
29.570000,-0.0264,-0.3132,0.0400,0.317
29.590000,0.1194,0.1997,0.0641,0.241
29.610000,0.3139,0.1830,-0.0723,0.371
29.631000,0.2640,0.0681,0.2404,0.363
29.650000,0.0873,-0.0990,0.3163,0.343
29.670000,0.0055,-0.0975,0.1095,0.147
29.691000,-0.0140,0.0823,0.0261,0.087
29.711000,0.0677,0.1534,0.0253,0.170
29.730000,0.1885,0.2820,0.0832,0.349
29.751000,0.1343,0.1773,0.1933,0.295
29.771000,-0.0232,-0.0095,0.3466,0.348
29.791000,-0.1774,-0.0606,0.1642,0.249
29.810000,-0.2698,0.0312,-0.1104,0.293
29.831000,-0.1671,0.2706,0.0708,0.326
29.851000,0.0283,0.1010,0.0502,0.116
29.870000,0.1989,-0.1963,-0.0280,0.281
29.891000,0.2585,-0.1085,0.1496,0.318
29.910000,0.2105,-0.0360,0.2413,0.322
29.931000,0.2071,-0.0707,0.1929,0.292
29.951000,0.1606,-0.1514,-0.0271,0.222
29.971000,-0.0096,-0.1243,0.0726,0.144
29.991000,-0.2141,-0.1932,0.1653,0.332
30.010000,-0.0827,-0.3026,-0.0631,0.320
30.030000,0.3027,-0.2404,-0.2741,0.474
30.050000,0.5001,-0.0965,-0.1778,0.539
30.072000,0.3910,0.0336,-0.0952,0.404
30.092000,0.1102,0.0988,-0.2190,0.264
30.112000,-0.0104,0.1112,-0.2802,0.302
30.132000,-0.1180,0.2153,-0.0784,0.258
30.153000,-0.1647,0.2079,-0.1071,0.286
30.171000,-0.0428,0.0879,-0.1770,0.202
30.191000,0.0410,0.0449,-0.0996,0.117
30.211000,0.0775,0.0069,-0.1297,0.151
30.230000,0.0514,0.0051,-0.0704,0.087
30.251000,0.0531,0.0563,-0.0459,0.090
30.271000,0.0979,0.1421,-0.0123,0.173
30.291000,0.0953,0.1530,0.0025,0.180
30.311000,-0.0175,0.1216,0.0226,0.125
30.331000,-0.0405,0.1094,0.0019,0.117
30.352000,0.0326,0.0838,-0.0663,0.112
30.372000,0.0755,0.0782,0.1322,0.171
30.390000,0.0015,-0.0380,0.1607,0.165
30.411000,-0.0476,-0.1105,-0.0415,0.127
30.431000,-0.0228,0.0754,0.0039,0.079
30.452000,0.0137,0.1574,0.1448,0.214
30.472000,0.1062,0.1007,0.0851,0.169
30.491000,0.2327,0.0733,0.0411,0.247
30.512000,0.1831,0.0041,0.0798,0.200
30.531000,0.0919,0.0288,0.2601,0.277
30.551000,-0.0436,-0.0820,0.2336,0.251
30.572000,-0.0651,-0.1155,0.0153,0.133
30.592000,-0.0145,0.0103,-0.0981,0.100
30.611000,0.0067,0.1166,-0.0954,0.151
30.631000,0.3953,0.1592,-0.0908,0.436
30.651000,0.7762,0.1776,0.3111,0.855
30.672000,0.5489,0.1924,0.4548,0.738
30.692000,-0.0492,0.0850,0.3001,0.316
30.712000,-0.5324,-0.1078,0.2597,0.602
30.732000,-0.8835,-0.1101,0.3105,0.943
30.752000,-1.0302,-0.0706,0.3268,1.083
30.772000,-0.6189,-0.1479,0.0563,0.639
30.792000,-0.0713,-0.1737,0.0570,0.196
30.812000,0.0861,-0.1825,0.1635,0.260
30.833000,-0.1051,-0.2352,0.1429,0.295
30.853000,-0.2792,-0.2190,0.0469,0.358
30.875000,-0.2665,-0.0497,-0.1299,0.301
30.891000,-0.0458,0.2326,-0.4291,0.490
30.912000,0.3363,0.3325,-0.7235,0.864
30.934000,0.8300,0.2487,-1.0930,1.395
30.952000,1.3032,0.1005,-1.3428,1.874
30.973000,1.2377,0.0387,-1.7012,2.104
30.993000,0.3930,0.3659,-2.1034,2.171
31.012000,-0.3112,0.4361,-2.2558,2.318
31.033000,-0.2743,0.2716,-2.5243,2.554
31.053000,-0.0531,0.2023,-2.8164,2.824
31.073000,0.0112,0.0845,-2.9666,2.968
31.093000,-0.0197,-0.3787,-3.4020,3.423
31.113000,0.2017,-0.3884,-3.5377,3.565
31.134000,0.5208,0.2132,-3.2548,3.303
31.152000,0.7002,0.8912,-2.7100,2.937
31.174000,-0.3898,1.0777,-1.8368,2.165
31.192000,-2.1593,0.4739,-1.1500,2.492
31.212000,-2.9873,-0.2075,0.9372,3.138
31.232000,-3.9330,-0.2861,2.1775,4.505
31.253000,-3.8033,-0.1937,3.4117,5.113
31.273000,-2.5597,-0.3237,5.0931,5.709
31.293000,-0.4076,-1.0173,7.8997,7.975
31.312000,-0.5497,-1.1721,10.0920,10.175
31.340000,-3.3237,-0.5480,9.1245,9.726
31.357000,-1.8935,0.3764,7.3832,7.631
31.372000,-0.6695,3.5722,8.7818,9.504
31.392000,-1.4877,-0.0152,8.9393,9.062
31.413000,-0.7781,-6.2304,6.7360,9.208
31.433000,-2.3120,-4.3027,5.1912,7.128
31.452000,-0.6057,2.2439,3.4297,4.143
31.472000,0.1352,2.5858,0.6455,2.669
31.493000,-2.2539,-2.5486,-0.2910,3.415
31.513000,0.3482,-0.8784,-1.7247,1.967
31.533000,6.2005,4.2912,-6.8246,10.170
31.562000,8.0742,1.1372,-7.6550,11.184
31.572000,7.7905,-3.6267,-7.9095,11.679
31.593000,9.7630,-2.0234,-9.0315,13.453
31.613000,11.5797,3.1671,-10.1899,15.747
31.632000,10.2442,1.7373,-8.7468,13.582
31.652000,7.2620,-1.5107,-9.4783,12.036
31.673000,-0.5403,1.1857,-8.1946,8.298
31.696000,5.2877,1.9138,-6.9635,8.951
31.713000,1.4051,0.9638,-4.8026,5.096
31.733000,-3.9650,-4.9803,-3.9777,7.506
31.761000,-1.9067,-3.1835,-3.7511,5.276
31.777000,9.1448,3.0011,-2.4613,9.934
31.793000,19.2283,3.3188,-4.2921,19.979
31.813000,17.5286,-2.0186,-1.7795,17.734
31.834000,21.0607,-6.6373,-0.5953,22.090
31.854000,28.8035,-8.0799,0.6452,29.922
31.873000,32.1296,-4.6288,1.6375,32.503
31.895000,38.2867,-1.6460,1.2120,38.341
31.913000,10.7999,-2.4958,-4.6159,12.007
31.933000,-18.3286,3.0827,-33.6186,38.414
31.962000,-23.0393,15.3265,-37.4743,46.584
31.977000,-37.2314,15.0156,-9.8321,41.332
31.994000,-24.9411,-0.5685,1.3764,24.985
32.013000,-10.5033,-1.1032,10.8385,15.133
32.033000,-10.3496,3.5649,7.3048,13.160
32.054000,-10.8861,4.1675,-2.8131,11.991
32.074000,-4.9614,0.2492,4.7716,6.888
32.100000,-2.8619,-1.2791,10.7816,11.228
32.117000,-1.1633,-2.1151,11.2137,11.471
32.133000,-3.9749,-4.3129,10.1231,11.699
32.154000,-6.5514,-7.5940,2.2909,10.288
32.174000,-6.3421,-8.0500,4.3426,11.130
32.194000,-6.5768,-1.5742,7.0328,9.757
32.217000,-5.1527,3.0943,3.7209,7.069
32.234000,-7.1784,3.9515,1.8862,8.408
32.254000,-10.9780,1.8592,2.0129,11.315
32.284000,-12.7131,-0.1341,2.2783,12.916
32.298000,-12.2672,0.1444,2.7754,12.578
32.314000,-12.3602,1.0670,3.1620,12.803
32.334000,-11.4648,1.0071,3.2542,11.960
32.354000,-10.8422,1.4593,2.4807,11.218
32.374000,-11.4681,1.4839,2.2113,11.773
32.394000,-11.4681,2.2656,3.1403,12.104
32.414000,-9.5807,2.9458,3.5860,10.646
32.435000,-7.9749,1.4590,2.2032,8.401
32.454000,-7.9679,0.8268,1.7750,8.205
32.474000,-8.4659,1.4497,2.4364,8.928
32.495000,-8.2245,0.5968,2.7419,8.690
32.515000,-7.2399,-0.7799,1.4328,7.421
32.535000,-7.3360,-2.6458,0.1144,7.799
32.555000,-8.4366,-2.4159,0.0920,8.776
32.575000,-9.4616,-0.3039,0.4146,9.476
32.595000,-9.4152,-0.1911,-0.5299,9.432
32.615000,-8.9920,-0.9080,-1.5849,9.176
32.635000,-7.9841,-1.6388,0.6299,8.175
32.655000,-8.6572,-3.9295,2.5366,9.840
32.676000,-6.3271,-2.0101,-13.0409,14.633
32.702000,13.9113,1.6721,-30.4278,33.499
32.717000,38.6973,-0.5266,-7.6937,39.458
32.734000,22.2948,-8.9447,3.6419,24.297
32.754000,12.3366,-7.6451,-11.7999,18.705
32.774000,15.6054,6.3312,-9.4288,19.301
32.795000,12.8908,6.7527,-3.9099,15.069
32.815000,9.7851,0.6256,-3.5123,10.415
32.834000,7.1534,-3.4266,-4.3030,9.024
32.854000,5.0311,0.0516,-1.9071,5.381
32.874000,6.7090,6.4349,-2.5709,9.645
32.895000,7.2533,1.9485,-3.9904,8.505
32.915000,3.8137,-2.9613,-3.7003,6.083
32.934000,5.6765,-0.9968,-4.1113,7.079
